"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R550","2020-02-22 09:00:00","38.000","220.000","0.900","22.900","0.610","1022.800","","0.000","-99.000","-99.000","-99.000","22.900","","14.900",""
"C0F9L0","2020-02-22 09:00:00","253.000","31.000","1.900","17.500","0.830","996.700","","0.000","-99.000","-99.000","-99.000","17.500","","14.000",""
"C0A950","2020-02-22 09:00:00","60.000","271.000","5.800","18.000","0.920","1021.900","","0.000","-99.000","-99.000","-99.000","18.700","","16.900",""
"C0R160","2020-02-22 09:00:00","45.000","20.000","0.500","20.300","0.980","1020.500","","0.000","-99.000","-99.000","-99.000","20.300","","15.400",""
"C0F9S0","2020-02-22 09:00:00","43.000","18.000","1.900","18.100","0.790","1022.200","","0.000","-99.000","-99.000","-99.000","18.100","","15.400",""
"C0M820","2020-02-22 09:00:00","980.000","0.000","0.000","15.500","0.520","916.700","","0.000","-99.000","-99.000","-99.000","15.500","","10.700",""
"C0G870","2020-02-22 09:00:00","12.000","25.000","2.700","18.500","0.820","1026.600","","0.000","8.100","23.000","","18.500","","15.500",""
"C0R530","2020-02-22 09:00:00","16.000","16.000","1.600","20.200","0.680","1024.500","","0.000","-99.000","-99.000","-99.000","20.200","","16.700",""
"C0O840","2020-02-22 09:00:00","134.000","309.000","0.900","15.100","1.000","1009.400","","0.000","-99.000","-99.000","-99.000","16.500","","13.600",""
"C0A890","2020-02-22 09:00:00","40.000","0.000","0.000","17.300","0.930","1023.200","","0.000","-99.000","-99.000","-99.000","17.300","","13.000",""
"C0A660","2020-02-22 09:00:00","97.000","0.000","0.000","17.200","0.960","1016.900","","0.000","-99.000","-99.000","-99.000","17.200","","14.100",""
"C0T9H0","2020-02-22 09:00:00","725.000","33.000","1.600","16.900","0.990","946.800","","0.500","-99.000","-99.000","-99.000","16.900","","13.900",""
"C0R270","2020-02-22 09:00:00","51.000","333.000","1.700","23.100","0.750","1019.500","","0.000","-99.000","-99.000","-99.000","23.100","","17.800",""
"C0O980","2020-02-22 09:00:00","18.000","49.000","1.600","16.600","0.990","1026.000","","0.000","-99.000","-99.000","-99.000","16.600","","14.900",""
"C0T9I0","2020-02-22 09:00:00","152.000","212.000","1.100","18.800","0.750","1011.700","","0.000","-99.000","-99.000","-99.000","18.800","","16.300",""
"C0V760","2020-02-22 09:00:00","30.000","40.000","1.800","17.800","1.000","1023.400","","0.000","-99.000","-99.000","-99.000","17.900","","16.200",""
"C0AG90","2020-02-22 09:00:00","25.000","128.000","1.400","19.300","0.790","1026.000","","0.000","-99.000","-99.000","-99.000","19.300","","16.600",""
"C0R570","2020-02-22 09:00:00","37.000","17.000","0.600","21.100","0.710","1020.800","","0.000","-99.000","-99.000","-99.000","21.100","","15.900",""
"C0O900","2020-02-22 09:00:00","9.000","11.000","1.700","16.400","0.990","1026.100","","0.000","-99.000","-99.000","-99.000","16.600","","14.900",""
"C0AD00","2020-02-22 09:00:00","86.000","71.000","1.400","18.800","0.910","1018.900","","0.000","-99.000","-99.000","-99.000","18.800","","15.800",""
"C0V700","2020-02-22 09:00:00","24.000","42.000","0.800","20.500","0.760","1022.800","","0.000","-99.000","-99.000","-99.000","20.500","","17.800",""
"C0AH00","2020-02-22 09:00:00","38.000","76.000","1.200","19.100","0.900","1023.900","","0.000","-99.000","-99.000","-99.000","19.100","","15.700",""
"C0X080","2020-02-22 09:00:00","2.000","17.000","3.200","19.400","0.800","1026.400","","0.000","-99.000","-99.000","-99.000","19.400","","14.500",""
"C0G910","2020-02-22 09:00:00","42.000","341.000","1.700","17.200","0.950","1022.800","","0.000","-99.000","-99.000","-99.000","17.200","","14.800",""
"C0I480","2020-02-22 09:00:00","2165.000","181.000","0.500","11.800","0.450","796.800","","0.000","-99.000","-99.000","-99.000","11.800","","2.900",""
"C0A860","2020-02-22 09:00:00","362.000","11.000","0.600","17.300","1.000","986.300","","0.000","-99.000","-99.000","-99.000","17.300","","12.800",""
"C0U940","2020-02-22 09:00:00","25.000","346.000","0.400","20.900","0.650","1026.700","","0.000","-99.000","-99.000","-99.000","20.900","","15.000",""
"C0S970","2020-02-22 09:00:00","19.000","72.000","2.500","23.200","0.680","1025.100","","0.000","-99.000","-99.000","-99.000","23.200","","18.800",""
"C0V260","2020-02-22 09:00:00","126.000","209.000","0.600","20.700","0.650","1011.600","","0.000","-99.000","-99.000","-99.000","20.700","","13.200",""
"C0H990","2020-02-22 09:00:00","3076.000","209.000","0.500","10.900","0.150","712.600","","0.000","-99.000","-99.000","-99.000","10.900","","4.200",""
"C0F9K0","2020-02-22 09:00:00","30.000","38.000","3.200","17.700","0.860","1022.400","","0.000","-99.000","-99.000","-99.000","17.700","","15.600",""
"C0AH90","2020-02-22 09:00:00","660.000","0.000","0.000","14.700","0.990","955.300","","0.000","-99.000","-99.000","-99.000","14.700","","6.800",""
"C0W150","2020-02-22 09:00:00","42.000","68.000","4.000","16.900","0.720","1024.300","","0.000","-99.000","-99.000","-99.000","17.000","","14.100",""
"C0F000","2020-02-22 09:00:00","273.000","35.000","2.200","15.900","0.990","992.800","","0.000","-99.000","-99.000","-99.000","15.900","","13.600",""
"C0K410","2020-02-22 09:00:00","20.000","17.000","3.500","17.300","0.850","1023.700","","0.000","-99.000","-99.000","-99.000","17.300","","14.900",""
"C0R140","2020-02-22 09:00:00","740.000","1.000","1.300","16.600","0.650","944.200","","0.000","-99.000","-99.000","-99.000","16.600","","14.400",""
"C0V800","2020-02-22 09:00:00","256.000","240.000","0.600","20.400","0.580","994.900","","0.000","-99.000","-99.000","-99.000","20.400","","15.400",""
"C0S830","2020-02-22 09:00:00","288.000","35.000","0.900","18.800","0.950","996.900","","0.000","-99.000","-99.000","-99.000","19.500","","18.600",""
"C0S920","2020-02-22 09:00:00","98.000","126.000","0.400","20.100","0.730","1011.500","","0.000","-99.000","-99.000","-99.000","20.300","","15.900",""
"C0AH80","2020-02-22 09:00:00","68.000","29.000","0.700","18.000","0.880","1019.900","","0.000","-99.000","-99.000","-99.000","18.000","","14.800",""
"C0K250","2020-02-22 09:00:00","12.000","27.000","2.900","18.600","0.850","1025.900","","0.500","-99.000","-99.000","-99.000","18.600","","14.600",""
"C0R840","2020-02-22 09:00:00","536.000","89.000","2.700","16.500","-99.000","965.500","","1.500","-99.000","-99.000","-99.000","16.700","","15.700",""
"C0I410","2020-02-22 09:00:00","180.000","10.000","1.900","15.400","0.900","1005.400","","0.000","-99.000","-99.000","-99.000","15.400","","13.500",""
"C0M410","2020-02-22 09:00:00","245.000","162.000","1.200","20.000","0.610","994.200","","0.000","-99.000","-99.000","-99.000","20.000","","12.300",""
"C0F9Z0","2020-02-22 09:00:00","3193.000","13.000","0.700","6.600","0.500","702.800","","0.000","-99.000","-99.000","-99.000","6.800","","2.300",""
"C0G810","2020-02-22 09:00:00","26.000","27.000","1.700","18.200","0.850","1023.400","","0.000","-99.000","-99.000","-99.000","18.200","","15.500",""
"C0U650","2020-02-22 09:00:00","442.000","111.000","0.500","20.900","0.650","977.800","","0.000","-99.000","-99.000","-99.000","20.900","","15.300",""
"C0D660","2020-02-22 09:00:00","65.000","58.000","1.700","18.500","0.800","1019.900","","0.000","-99.000","-99.000","-99.000","18.500","","15.400",""
"C0E540","2020-02-22 09:00:00","32.000","44.000","2.900","18.700","0.800","1024.000","","0.000","-99.000","-99.000","-99.000","18.700","","16.200",""
"C0W170","2020-02-22 09:00:00","42.000","44.000","8.000","14.800","0.740","1024.600","","0.000","-99.000","-99.000","-99.000","14.800","","11.900",""
"C0Z150","2020-02-22 09:00:00","27.000","203.000","2.800","19.600","0.760","1026.200","","0.000","-99.000","-99.000","-99.000","19.600","","15.100",""
"C0S840","2020-02-22 09:00:00","22.000","207.000","0.300","20.300","0.950","1026.800","","0.500","-99.000","-99.000","-99.000","20.300","","17.200",""
"C0H9A0","2020-02-22 09:00:00","1595.000","92.000","1.300","16.500","0.410","855.500","","0.000","-99.000","-99.000","-99.000","16.900","","8.100",""
"C0Z300","2020-02-22 09:00:00","182.000","62.000","0.900","18.100","0.990","1008.700","","0.000","-99.000","-99.000","-99.000","18.100","","16.100",""
"C0G730","2020-02-22 09:00:00","27.000","23.000","3.800","17.700","0.940","1024.600","","0.000","-99.000","-99.000","-99.000","17.700","","14.400",""
"C0V730","2020-02-22 09:00:00","33.000","44.000","0.600","20.600","0.820","1023.200","","0.000","-99.000","-99.000","-99.000","20.600","","17.300",""
"C0SA00","2020-02-22 09:00:00","466.000","0.000","0.100","18.500","0.740","973.900","","0.000","-99.000","-99.000","-99.000","18.500","","13.700",""
"C0S900","2020-02-22 09:00:00","27.000","68.000","4.100","23.800","0.710","1024.500","","0.000","-99.000","-99.000","-99.000","23.800","","20.500",""
"C0C480","2020-02-22 09:00:00","105.000","123.000","0.400","19.000","0.770","1015.800","","0.000","-99.000","-99.000","-99.000","19.000","","16.300",""
"C0V720","2020-02-22 09:00:00","15.000","58.000","1.800","21.700","0.750","1024.900","","0.000","-99.000","-99.000","-99.000","21.700","","18.100",""
"C0UA60","2020-02-22 09:00:00","566.000","105.000","1.400","19.200","0.750","963.100","","0.000","-99.000","-99.000","-99.000","19.800","","14.000",""
"C0A980","2020-02-22 09:00:00","11.000","0.000","0.000","19.500","0.770","1028.100","","0.000","-99.000","-99.000","-99.000","19.600","","16.100",""
"C0K550","2020-02-22 09:00:00","15.000","16.000","2.000","17.900","0.830","1025.600","","0.000","-99.000","-99.000","-99.000","17.900","","15.000",""
"C0R350","2020-02-22 09:00:00","35.000","29.000","3.600","20.900","0.830","1022.800","","0.000","-99.000","-99.000","-99.000","21.300","","20.000",""
"C0T9F0","2020-02-22 09:00:00","251.000","0.000","0.200","20.800","0.780","999.600","","0.000","-99.000","-99.000","-99.000","22.100","","16.000",""
"C0D390","2020-02-22 09:00:00","146.000","0.000","0.000","17.100","0.850","1009.200","","0.000","-99.000","-99.000","-99.000","17.100","","14.300",""
"C0E430","2020-02-22 09:00:00","258.000","121.000","0.400","13.800","0.960","1000.600","","0.000","-99.000","-99.000","-99.000","13.800","","11.200",""
"C0O990","2020-02-22 09:00:00","18.000","1.000","1.000","16.100","0.990","1024.600","","0.000","-99.000","-99.000","-99.000","16.900","","15.000",""
"CM0010","2020-02-22 09:00:00","68.000","26.000","1.200","19.100","0.750","1021.100","","0.000","-99.000","-99.000","-99.000","19.100","","15.700",""
"C0K500","2020-02-22 09:00:00","12.000","22.000","3.000","17.400","0.920","1024.600","","0.000","-99.000","-99.000","-99.000","17.400","","14.600",""
"C0X260","2020-02-22 09:00:00","39.000","32.000","1.500","16.800","0.920","1022.800","","0.000","-99.000","-99.000","-99.000","16.800","","14.500",""
"C0ACA0","2020-02-22 09:00:00","25.000","38.000","0.900","19.200","0.830","1024.500","","0.000","-99.000","-99.000","-99.000","19.200","","16.500",""
"C0X180","2020-02-22 09:00:00","62.000","0.000","0.200","15.400","0.990","1019.100","","0.000","-99.000","-99.000","-99.000","16.800","","14.400",""
"C0F930","2020-02-22 09:00:00","100.000","23.000","0.700","17.900","0.880","1014.700","","0.000","-99.000","-99.000","-99.000","17.900","","15.000",""
"C0I010","2020-02-22 09:00:00","1562.000","111.000","1.100","14.500","0.420","857.800","","0.000","-99.000","-99.000","-99.000","14.500","","8.700",""
"C0R190","2020-02-22 09:00:00","32.000","0.000","0.200","21.400","0.760","1022.200","","0.000","-99.000","-99.000","-99.000","21.400","","13.900",""
"C0E420","2020-02-22 09:00:00","19.000","47.000","1.000","18.500","0.790","1023.300","","0.000","-99.000","-99.000","-99.000","18.500","","15.600",""
"C0W160","2020-02-22 09:00:00","49.000","46.000","11.100","15.200","0.840","1019.800","","0.000","-99.000","-99.000","-99.000","15.300","","13.700",""
"C0I460","2020-02-22 09:00:00","110.000","36.000","2.200","16.000","0.990","1014.100","","0.000","-99.000","-99.000","-99.000","16.400","","14.600",""
"C0A9F0","2020-02-22 09:00:00","35.000","109.000","1.000","19.600","0.790","1025.100","","0.000","-99.000","-99.000","-99.000","19.600","","17.100",""
"C0F9A0","2020-02-22 09:00:00","425.000","343.000","0.700","18.900","0.760","977.100","","0.000","-99.000","-99.000","-99.000","18.900","","14.500",""
"C0O950","2020-02-22 09:00:00","4.000","2.000","0.700","18.700","0.880","1025.400","","0.000","-99.000","-99.000","-99.000","18.700","","15.300",""
"C0M760","2020-02-22 09:00:00","40.000","36.000","2.000","16.300","0.900","1022.500","","0.000","-99.000","-99.000","-99.000","16.300","","14.500",""
"C0AH70","2020-02-22 09:00:00","34.000","63.000","1.100","19.700","0.690","1025.000","","0.000","-99.000","-99.000","-99.000","19.700","","17.300",""
"C0V250","2020-02-22 09:00:00","298.000","35.000","1.000","21.100","0.480","991.200","","0.000","-99.000","-99.000","-99.000","21.100","","12.700",""
"C0U980","2020-02-22 09:00:00","573.000","131.000","1.700","19.300","0.900","963.700","","0.000","-99.000","-99.000","-99.000","19.300","","11.700",""
"C0S740","2020-02-22 09:00:00","289.000","58.000","1.200","18.300","0.800","996.200","","0.000","-99.000","-99.000","-99.000","18.300","","16.000",""
"C0A940","2020-02-22 09:00:00","49.000","310.000","0.300","18.200","0.990","1023.500","","0.000","-99.000","-99.000","-99.000","18.200","","14.100",""
"C0A920","2020-02-22 09:00:00","196.000","73.000","0.900","17.900","0.940","1004.700","","0.000","-99.000","-99.000","-99.000","18.000","","14.200",""
"C0T870","2020-02-22 09:00:00","135.000","140.000","0.600","17.100","0.880","1012.700","","0.000","-99.000","-99.000","-99.000","17.100","","11.500",""
"C0O930","2020-02-22 09:00:00","69.000","287.000","0.300","16.300","1.000","1019.800","","0.000","-99.000","-99.000","-99.000","16.300","","12.000",""
"C0AI40","2020-02-22 09:00:00","37.000","124.000","0.600","19.200","0.760","1024.600","","0.000","-99.000","-99.000","-99.000","19.200","","16.900",""
"C0C460","2020-02-22 09:00:00","482.000","0.000","0.000","16.800","0.650","972.800","","0.000","-99.000","-99.000","-99.000","17.500","","11.800",""
"C0E520","2020-02-22 09:00:00","320.000","187.000","0.300","16.400","0.860","990.600","","0.000","-99.000","-99.000","-99.000","16.400","","12.600",""
"C0T9D0","2020-02-22 09:00:00","7.000","0.000","0.200","21.500","0.690","1028.400","","0.000","-99.000","-99.000","-99.000","21.500","","15.300",""
"C0I390","2020-02-22 09:00:00","1184.000","103.000","1.700","13.800","0.590","896.400","","0.000","-99.000","-99.000","-99.000","13.800","","7.800",""
"C0B020","2020-02-22 09:00:00","86.000","180.000","1.200","20.400","0.780","1017.100","","0.000","-99.000","-99.000","-99.000","20.400","","15.800",""
"CM0170","2020-02-22 09:00:00","106.000","271.000","1.500","15.300","0.990","1015.700","","0.000","-99.000","-99.000","-99.000","16.400","","13.500",""
"C0F860","2020-02-22 09:00:00","2215.000","69.000","1.000","12.300","0.380","789.200","","0.000","-99.000","-99.000","-99.000","12.300","","2.600",""
"C0U890","2020-02-22 09:00:00","116.000","307.000","0.400","20.500","0.750","1016.200","","0.000","-99.000","-99.000","-99.000","20.500","","15.500",""
"C0F850","2020-02-22 09:00:00","379.000","290.000","0.700","17.300","0.680","982.300","","0.000","-99.000","-99.000","-99.000","17.500","","11.600",""
"C0AH50","2020-02-22 09:00:00","275.000","70.000","2.600","17.600","0.870","995.900","","0.000","-99.000","-99.000","-99.000","17.600","","15.000",""
"C0Z160","2020-02-22 09:00:00","124.000","141.000","0.900","19.200","0.750","1015.200","","0.000","-99.000","-99.000","-99.000","19.200","","14.400",""
"C0R540","2020-02-22 09:00:00","17.000","24.000","0.800","22.100","0.660","1024.200","","0.000","-99.000","-99.000","-99.000","22.100","","16.700",""
"C0K480","2020-02-22 09:00:00","56.000","14.000","2.400","16.200","0.990","1020.200","","0.000","-99.000","-99.000","-99.000","16.200","","13.600",""
"C0H890","2020-02-22 09:00:00","440.000","0.000","0.000","15.600","0.830","975.200","","0.000","-99.000","-99.000","-99.000","15.600","","12.000",""
"C0S770","2020-02-22 09:00:00","375.000","131.000","1.000","19.800","0.800","984.400","","0.000","-99.000","-99.000","-99.000","19.900","","14.300",""
"C0X230","2020-02-22 09:00:00","29.000","11.000","3.000","17.500","0.850","1024.800","","0.000","-99.000","-99.000","-99.000","17.500","","14.000",""
"C0B010","2020-02-22 09:00:00","38.000","109.000","1.300","19.100","0.870","1022.100","","0.000","-99.000","-99.000","-99.000","19.100","","15.500",""
"C0R490","2020-02-22 09:00:00","49.000","23.000","0.500","19.800","0.750","1019.900","","0.000","-99.000","-99.000","-99.000","19.800","","16.600",""
"C0V440","2020-02-22 09:00:00","27.000","13.000","0.500","21.400","0.660","1022.800","","0.000","-99.000","-99.000","-99.000","21.400","","16.300",""
"C0SA40","2020-02-22 09:00:00","200.000","0.000","0.200","19.500","0.800","1005.600","","0.000","-99.000","-99.000","-99.000","19.500","","14.200",""
"C0Z280","2020-02-22 09:00:00","224.000","312.000","0.400","19.600","0.910","1004.000","","0.000","-99.000","-99.000","-99.000","19.600","","15.400",""
"C0Z070","2020-02-22 09:00:00","247.000","0.000","0.000","17.900","0.920","999.600","","0.000","-99.000","-99.000","-99.000","17.900","","15.300",""
"CM0180","2020-02-22 09:00:00","313.000","185.000","0.300","20.500","0.530","990.900","","0.000","-99.000","-99.000","-99.000","20.500","","14.200",""
"C0T9N0","2020-02-22 09:00:00","261.000","69.000","1.300","17.800","0.860","998.600","","0.000","-99.000","-99.000","-99.000","17.800","","16.100",""
"C0K470","2020-02-22 09:00:00","97.000","302.000","1.400","15.400","0.990","1015.500","","0.000","-99.000","-99.000","-99.000","16.000","","12.900",""
"C0R720","2020-02-22 09:00:00","214.000","142.000","0.500","19.000","0.980","1002.800","","1.500","-99.000","-99.000","-99.000","19.800","","18.100",""
"C0V650","2020-02-22 09:00:00","28.000","20.000","2.300","18.100","0.860","1025.300","","0.000","-99.000","-99.000","-99.000","18.100","","15.700",""
"C0H9C0","2020-02-22 09:00:00","3402.000","226.000","0.800","8.800","0.010","682.900","","0.000","-99.000","-99.000","-99.000","9.200","","4.500",""
"C0U780","2020-02-22 09:00:00","15.000","316.000","1.000","20.100","0.670","1027.300","","0.000","-99.000","-99.000","-99.000","20.300","","16.000",""
"C0U760","2020-02-22 09:00:00","22.000","0.000","0.000","19.300","0.990","1027.500","","0.000","-99.000","-99.000","-99.000","19.300","","14.700",""
"C0X290","2020-02-22 09:00:00","10.000","28.000","4.500","18.200","0.850","1025.600","","0.000","-99.000","-99.000","-99.000","18.200","","16.300",""
"C0E830","2020-02-22 09:00:00","37.000","29.000","2.700","18.400","0.830","1022.700","","0.000","-99.000","-99.000","-99.000","18.400","","16.100",""
"C0K330","2020-02-22 09:00:00","38.000","360.000","1.400","16.700","0.940","1022.200","","0.000","-99.000","-99.000","-99.000","16.700","","14.300",""
"C0M660","2020-02-22 09:00:00","40.000","27.000","3.000","16.800","0.880","1022.900","","0.000","-99.000","-99.000","-99.000","16.800","","14.700",""
"C0D580","2020-02-22 09:00:00","120.000","0.000","0.200","17.400","0.870","1013.500","","0.000","-99.000","-99.000","-99.000","17.400","","14.100",""
"C0R640","2020-02-22 09:00:00","21.000","54.000","2.300","20.100","0.820","1024.900","","0.000","-99.000","-99.000","-99.000","20.100","","18.000",""
"C0E810","2020-02-22 09:00:00","53.000","26.000","4.200","18.300","0.850","1021.400","","0.000","-99.000","-99.000","-99.000","18.300","","15.500",""
"C0G830","2020-02-22 09:00:00","27.000","5.000","3.700","17.300","0.910","1022.100","","0.000","-99.000","-99.000","-99.000","17.300","","14.700",""
"C0A550","2020-02-22 09:00:00","422.000","0.000","0.000","15.200","1.000","980.200","","0.000","-99.000","-99.000","-99.000","15.200","","12.000",""
"C0G750","2020-02-22 09:00:00","31.000","357.000","2.400","17.600","0.840","1024.300","","0.000","-99.000","-99.000","-99.000","17.600","","15.100",""
"C0Z270","2020-02-22 09:00:00","343.000","0.000","0.000","18.500","0.780","989.300","","0.000","-99.000","-99.000","-99.000","18.500","","15.900",""
"C0UA30","2020-02-22 09:00:00","1397.000","75.000","0.500","15.500","0.720","872.600","","0.000","-99.000","-99.000","-99.000","15.500","","10.600",""
"C0I080","2020-02-22 09:00:00","536.000","0.000","0.000","19.800","0.540","967.800","","0.000","-99.000","-99.000","-99.000","19.800","","12.100",""
"C0UA00","2020-02-22 09:00:00","392.000","293.000","2.200","17.100","0.690","983.900","","0.000","-99.000","-99.000","-99.000","17.100","","11.900",""
"C0AD40","2020-02-22 09:00:00","32.000","81.000","2.000","18.700","0.790","1024.600","","0.000","-99.000","-99.000","-99.000","18.700","","15.700",""
"C0G900","2020-02-22 09:00:00","20.000","27.000","2.400","18.600","0.890","1023.400","","0.000","9.100","8.000","","18.600","","16.400",""
"C0S660","2020-02-22 09:00:00","794.000","64.000","0.900","18.300","0.650","939.500","","0.000","-99.000","-99.000","-99.000","18.300","","11.500",""
"C0M640","2020-02-22 09:00:00","155.000","296.000","0.900","16.100","0.890","1008.400","","0.000","-99.000","-99.000","-99.000","17.000","","13.100",""
"C0R660","2020-02-22 09:00:00","20.000","39.000","1.600","22.100","0.660","1024.700","","0.000","-99.000","-99.000","-99.000","22.100","","16.800",""
"C0UA10","2020-02-22 09:00:00","1711.000","0.000","0.000","11.600","1.000","843.100","","0.500","-99.000","-99.000","-99.000","11.600","","5.700",""
"C0V770","2020-02-22 09:00:00","26.000","329.000","0.800","18.900","0.780","1023.400","","0.000","-99.000","-99.000","-99.000","18.900","","15.600",""
"C0E730","2020-02-22 09:00:00","26.000","53.000","1.000","18.000","0.810","1023.000","","0.000","-99.000","-99.000","-99.000","18.000","","16.200",""
"C0V810","2020-02-22 09:00:00","32.000","298.000","1.400","18.300","0.950","1021.800","","0.000","-99.000","-99.000","-99.000","18.300","","16.200",""
"C0A9C0","2020-02-22 09:00:00","35.000","235.000","0.500","19.700","0.800","1025.000","","0.000","-99.000","-99.000","-99.000","19.700","","16.100",""
"C0X310","2020-02-22 09:00:00","9.000","17.000","5.400","18.400","0.820","1026.500","","0.000","-99.000","-99.000","-99.000","18.400","","15.800",""
"C0K280","2020-02-22 09:00:00","23.000","14.000","3.400","18.800","0.840","1026.600","","0.000","-99.000","-99.000","-99.000","18.800","","14.400",""
"C0M650","2020-02-22 09:00:00","20.000","7.000","2.800","18.000","0.850","1025.000","","0.000","-99.000","-99.000","-99.000","18.000","","14.900",""
"C0S910","2020-02-22 09:00:00","212.000","43.000","1.100","22.400","0.990","1003.800","","0.000","7.700","16.000","","22.400","","20.600",""
"C0D570","2020-02-22 09:00:00","15.000","18.000","0.500","19.900","0.790","1026.000","","0.000","-99.000","-99.000","-99.000","19.900","","14.700",""
"C0M710","2020-02-22 09:00:00","15.000","15.000","2.300","18.300","0.840","1025.400","","0.000","-99.000","-99.000","-99.000","18.300","","15.600",""
"C0V490","2020-02-22 09:00:00","20.000","351.000","1.500","19.900","0.990","1024.300","","0.000","-99.000","-99.000","-99.000","19.900","","17.300",""
"C0E870","2020-02-22 09:00:00","34.000","53.000","2.100","18.100","0.860","1025.100","","0.000","-99.000","-99.000","-99.000","18.100","","15.900",""
"C0M800","2020-02-22 09:00:00","440.000","0.000","0.200","17.500","0.620","976.300","","0.000","-99.000","-99.000","-99.000","17.500","","12.600",""
"C0A570","2020-02-22 09:00:00","360.000","218.000","0.800","16.200","0.830","987.000","","0.000","-99.000","-99.000","-99.000","16.400","","12.400",""
"C0S790","2020-02-22 09:00:00","236.000","3.000","0.600","21.200","0.730","1001.900","","0.000","-99.000","-99.000","-99.000","21.200","","17.300",""
"C0D590","2020-02-22 09:00:00","143.000","48.000","3.100","18.200","0.860","1011.900","","0.000","-99.000","-99.000","-99.000","18.200","","14.500",""
"C0U990","2020-02-22 09:00:00","31.000","153.000","1.100","20.800","0.650","1026.100","","0.000","-99.000","-99.000","-99.000","20.900","","15.900",""
"C0M700","2020-02-22 09:00:00","150.000","0.000","0.200","17.400","0.830","1009.900","","0.000","-99.000","-99.000","-99.000","17.400","","11.900",""
"C0A970","2020-02-22 09:00:00","96.000","312.000","4.400","18.600","0.990","1018.100","","0.000","-99.000","-99.000","-99.000","18.600","","16.100",""
"CM0110","2020-02-22 09:00:00","7.000","51.000","5.000","18.500","0.750","1026.600","","-99.000","-99.000","-99.000","-99.000","18.500","","16.100",""
"C0S940","2020-02-22 09:00:00","150.000","7.000","0.300","20.300","0.870","1010.900","","0.000","-99.000","-99.000","-99.000","20.300","","19.600",""
"C0X250","2020-02-22 09:00:00","33.000","5.000","1.900","16.600","0.930","1023.000","","0.000","-99.000","-99.000","-99.000","16.600","","15.000",""
"C0K520","2020-02-22 09:00:00","10.000","31.000","3.600","17.500","0.880","1025.000","","0.000","-99.000","-99.000","-99.000","17.500","","15.200",""
"C0Z200","2020-02-22 09:00:00","153.000","144.000","0.300","20.000","0.810","1011.800","","0.000","-99.000","-99.000","-99.000","20.000","","13.600",""
"C0V740","2020-02-22 09:00:00","60.000","16.000","1.800","18.900","0.760","1020.700","","0.000","-99.000","-99.000","-99.000","18.900","","14.700",""
"C0V790","2020-02-22 09:00:00","410.000","0.000","0.200","19.900","0.500","978.000","","0.000","-99.000","-99.000","-99.000","19.900","","14.900",""
"C0G860","2020-02-22 09:00:00","45.000","46.000","1.000","16.000","1.000","1020.500","","0.000","-99.000","-99.000","-99.000","16.400","","14.900",""
"C0F0A0","2020-02-22 09:00:00","3587.000","59.000","1.200","8.900","0.180","669.500","","0.000","-99.000","-99.000","-99.000","8.900","","-0.100",""
"C0Z250","2020-02-22 09:00:00","1124.000","123.000","0.500","17.500","0.840","902.300","","0.000","-99.000","-99.000","-99.000","17.500","","10.500",""
"C0K440","2020-02-22 09:00:00","35.000","341.000","2.600","17.100","0.940","1023.100","","0.000","-99.000","-99.000","-99.000","17.100","","14.200",""
"C0T900","2020-02-22 09:00:00","160.000","90.000","0.500","22.100","0.560","1008.500","","0.000","-99.000","-99.000","-99.000","22.100","","16.100",""
"C0F9V0","2020-02-22 09:00:00","525.000","353.000","3.000","18.100","0.620","966.400","","0.000","-99.000","-99.000","-99.000","19.400","","13.000",""
"C0M850","2020-02-22 09:00:00","695.000","0.000","0.000","17.900","0.660","946.300","","0.000","-99.000","-99.000","-99.000","17.900","","13.800",""
"C0AD30","2020-02-22 10:00:00","20.000","31.000","0.800","21.400","0.690","1024.100","","0.000","-99.000","-99.000","-99.000","21.400","","17.100",""
"C0D430","2020-02-22 10:00:00","87.000","65.000","0.300","20.200","0.770","1015.900","","0.000","-99.000","-99.000","-99.000","20.200","","13.500",""
"C0X210","2020-02-22 10:00:00","38.000","359.000","1.300","17.800","0.880","1020.700","","0.000","-99.000","-99.000","-99.000","17.800","","14.000",""
"C0R680","2020-02-22 10:00:00","13.000","42.000","2.600","21.100","0.860","1025.800","","2.000","-99.000","-99.000","-99.000","22.000","","19.200",""
"C0AH10","2020-02-22 10:00:00","30.000","71.000","2.400","21.900","0.950","1024.400","","0.000","-99.000","-99.000","-99.000","21.900","","17.400",""
"C0E880","2020-02-22 10:00:00","507.000","53.000","3.500","15.500","0.990","967.800","","0.000","-99.000","-99.000","-99.000","15.600","","13.200",""
"C0O960","2020-02-22 10:00:00","112.000","333.000","0.500","19.400","0.830","1013.700","","0.000","-99.000","-99.000","-99.000","19.400","","14.000",""
"C0H950","2020-02-22 10:00:00","192.000","295.000","0.900","19.900","0.710","1004.500","","0.000","-99.000","-99.000","-99.000","19.900","","11.900",""
"C0SA60","2020-02-22 10:00:00","6.000","40.000","1.800","23.600","0.670","1026.500","","0.000","-99.000","-99.000","-99.000","23.800","","17.400",""
"C0A540","2020-02-22 10:00:00","401.000","100.000","0.300","19.700","0.810","981.300","","0.000","-99.000","-99.000","-99.000","19.700","","12.800",""
